snapped_at,price,market_cap,total_volume
2024-11-06 00:00:00 UTC,2536.516411838878,1172001382.0292697,12594623.51872351
2024-11-07 00:00:00 UTC,2849.272006919608,1314283109.6233904,34397957.16404779
2024-11-08 00:00:00 UTC,3030.2330125155418,1399317965.7802484,36577922.18506928
2024-11-09 00:00:00 UTC,3100.258042396982,1428068251.1685002,66144337.53106963
2024-11-10 00:00:00 UTC,3271.505525858518,1506614752.6195092,129198662.0412687
2024-11-11 00:00:00 UTC,3342.162491657398,1534053663.2713048,142455943.08489567
2024-11-12 00:00:00 UTC,3541.0369094444886,1626268010.0483053,73390972.63240561
2024-11-13 00:00:00 UTC,3405.852658621095,1566736017.7418036,67247938.30395602
2024-11-14 00:00:00 UTC,3337.607244065191,1532274449.9831042,50257998.86870079
2024-11-15 00:00:00 UTC,3203.20514741403,1467514200.4781277,53592987.82586509
2024-11-16 00:00:00 UTC,3247.9343894090143,1491668601.4012399,26639603.062412955
2024-11-17 00:00:00 UTC,3287.510145201878,1509210434.662748,19735347.301537406
2024-11-18 00:00:00 UTC,3216.0740050850904,1475596345.1201355,26909310.04137328
2024-11-19 00:00:00 UTC,3367.5827332498475,1538975337.9216936,31909073.773800295
2024-11-20 00:00:00 UTC,3263.004589933773,1490801264.717169,25343548.597527996
2024-11-21 00:00:00 UTC,3224.1114278471478,1472115214.7319348,26794428.962198805
2024-11-22 00:00:00 UTC,3530.796109195476,1612550784.2341955,43431996.69273541
2024-11-23 00:00:00 UTC,3490.9025430328893,1597796505.3692672,32289538.469748747
2024-11-24 00:00:00 UTC,3549.863858816366,1623523235.1912599,33921531.61857672
2024-11-25 00:00:00 UTC,3526.9893727157673,1611547413.6811543,24672277.298421316
2024-11-26 00:00:00 UTC,3579.445559420814,1634595354.0915792,47085855.59540488
2024-11-27 00:00:00 UTC,3487.47123620677,1593314151.040998,52756329.123031005
2024-11-28 00:00:00 UTC,3843.426343205862,1755193877.751451,70176810.38218287
2024-11-29 00:00:00 UTC,3759.163374770281,1703238457.6260433,103821679.71733667
2024-11-30 00:00:00 UTC,3780.718613271749,1712082192.6468406,23640797.771471407
2024-12-01 00:00:00 UTC,3893.8513886381256,1762367054.7599616,26650799.613023415
2024-12-02 00:00:00 UTC,3895.886053635336,1765109542.7125053,27318002.711868133
2024-12-03 00:00:00 UTC,3830.017866658014,1731736196.177632,33633262.104342334
2024-12-04 00:00:00 UTC,3811.214731987364,1693557619.7343216,31077975.984651104
2024-12-05 00:00:00 UTC,4032.4006303454903,1789081186.259462,56259599.116548434
2024-12-06 00:00:00 UTC,3993.3893987998413,1774529092.536806,55311265.85107383
2024-12-07 00:00:00 UTC,4217.64169113226,1875094484.9338384,25519118.062883276
2024-12-08 00:00:00 UTC,4203.849169281857,1872011924.5158257,13604259.598303268
2024-12-09 00:00:00 UTC,4223.106302838649,1866917401.542456,28148805.25023664
2024-12-10 00:00:00 UTC,3908.6628002788884,1723459424.300241,33965487.669981115
2024-12-11 00:00:00 UTC,3811.871696804359,1678464769.0772238,38937415.727982745
2024-12-12 00:00:00 UTC,4023.250215139096,1773183412.1748004,17406495.101497453
2024-12-13 00:00:00 UTC,4079.8651852905214,1796155244.3121634,122541810.8025871
2024-12-14 00:00:00 UTC,4111.941907585456,1810820835.5073297,86994029.19830449
2024-12-15 00:00:00 UTC,4065.161969147234,1791020011.069939,10670600.460868694
2024-12-16 00:00:00 UTC,4148.029538456329,1831458314.0570207,11678822.26476575
2024-12-17 00:00:00 UTC,4193.3621160495495,1851652150.3369439,25619808.04565811
2024-12-18 00:00:00 UTC,4074.2088056098733,1798388226.094274,17249929.93445822
2024-12-19 00:00:00 UTC,3807.6064010029063,1682667564.7941065,30088881.35677923
2024-12-20 00:00:00 UTC,3606.6220000888325,1594509356.1185305,55418339.47205263
2024-12-21 00:00:00 UTC,3652.1220711305195,1612872762.0935426,50447399.39790967
2024-12-22 00:00:00 UTC,3513.0444881564463,1548289957.0408542,19574151.353220955
2024-12-23 00:00:00 UTC,3435.7683926791624,1515540658.0071514,20347155.986834947
2024-12-24 00:00:00 UTC,3595.9751805490228,1586480477.0806782,30027824.18727353
2024-12-25 00:00:00 UTC,3681.4966254632236,1624333918.1436367,23184692.139393643
2024-12-26 00:00:00 UTC,3672.7182974046177,1623117831.1278293,11173953.374099452
2024-12-27 00:00:00 UTC,3499.2083805960665,1510496281.1865897,15720424.981975522
2024-12-28 00:00:00 UTC,3506.0322423585126,1512940079.450366,14592684.247271014
2024-12-29 00:00:00 UTC,3578.8036606198243,1545108953.3484497,9825039.558268078
2024-12-30 00:00:00 UTC,3538.660132623544,1528501626.6243708,7497808.284623733
2024-12-31 00:00:00 UTC,3546.534674206393,1529429244.7010238,16612246.195994375
2025-01-01 00:00:00 UTC,3509.0836572790054,1516230474.7873895,11413210.711614521
2025-01-02 00:00:00 UTC,3514.3947839645652,1519611524.9010155,8368017.793274964
2025-01-03 00:00:00 UTC,3630.5112976358437,1567699938.480466,16067623.375621507
2025-01-04 00:00:00 UTC,3789.9205282307703,1637922522.5093348,19866825.210781086
2025-01-05 00:00:00 UTC,3850.2611261488028,1665171529.7253106,16111985.848842377
2025-01-06 00:00:00 UTC,3835.3191733090875,1657831796.7072322,12196339.852846064
2025-01-07 00:00:00 UTC,3876.015109546129,1675710505.7218032,14298630.39136606
2025-01-08 00:00:00 UTC,3558.436784428152,1541509734.2829616,18228344.922678404
2025-01-09 00:00:00 UTC,3507.805462167408,1519174304.7411675,24106993.031726524
2025-01-10 00:00:00 UTC,3384.776547434403,1469720956.2255063,23929719.492925055
2025-01-11 00:00:00 UTC,3437.688381531601,1490207045.8853683,20253329.138532694
2025-01-12 00:00:00 UTC,3455.261904797256,1498523535.5254233,10747812.688768577
2025-01-13 00:00:00 UTC,3438.044901211206,1490153955.1691828,10388479.425279697
2025-01-14 00:00:00 UTC,3296.7965920825027,1428573599.0779023,31771561.981585562
2025-01-15 00:00:00 UTC,3393.4635535239586,1471145644.5362537,19810805.23202042
2025-01-16 00:00:00 UTC,3630.5633635574036,1586646502.4009087,30445470.502366997
2025-01-17 00:00:00 UTC,3489.389402550312,1538090314.8821273,19438857.512400262
2025-01-18 00:00:00 UTC,3662.5743825663126,1614832669.0633228,17692373.126933787
2025-01-19 00:00:00 UTC,3489.4816905458415,1539546850.6597772,24864529.278653096
2025-01-20 00:00:00 UTC,3390.784129128479,1498481380.918829,42771122.6131611
2025-01-21 00:00:00 UTC,3451.721120576422,1522141354.4232466,51709525.78864671
2025-01-22 00:00:00 UTC,3505.83154056351,1555198615.678062,22142985.523295563
2025-01-23 00:00:00 UTC,3411.348412310005,1511048603.816947,12736603.837648226
2025-01-24 00:00:00 UTC,3511.3131260406285,1555902002.2690349,24172336.30936649
2025-01-25 00:00:00 UTC,3499.8376431281436,1546424230.2684782,22654440.111413058
2025-01-26 00:00:00 UTC,3505.1851488440752,1553769254.9480076,15924855.000356184
2025-01-27 00:00:00 UTC,3412.340465193192,1513511800.9366264,15865809.09106104
2025-01-28 00:00:00 UTC,3347.9773059520635,1484906777.9188552,14981409.990907123
2025-01-29 00:00:00 UTC,3250.95710967969,1436307363.1588545,8441313.551926453
2025-01-30 00:00:00 UTC,3286.7272257212585,1467970995.613941,12252661.557494069
2025-01-31 00:00:00 UTC,3421.654958746304,1535063840.8979406,22534256.30393379
2025-02-01 00:00:00 UTC,3474.7010497747656,1560030220.54831,25176692.11249366
2025-02-02 00:00:00 UTC,3293.5224948815944,1482729150.690217,10400320.611023419
2025-02-03 00:00:00 UTC,3022.3831170017097,1357357934.021707,24332532.860064346
2025-02-04 00:00:00 UTC,3029.955395061142,1360253695.9019294,84601391.70731853
2025-02-05 00:00:00 UTC,2891.1675188718777,1302664887.1804998,38177075.592518695
2025-02-06 00:00:00 UTC,2946.4442022294447,1325131510.4216523,12664984.312593292
2025-02-07 00:00:00 UTC,2840.042503676232,1275100752.436491,14283499.942916317
2025-02-08 00:00:00 UTC,2773.1144474948746,1249186464.3419359,18539195.19243649
2025-02-09 00:00:00 UTC,2780.447185632442,1254529075.8248823,9089008.675277704
2025-02-10 00:00:00 UTC,2781.377580845698,1255311178.3113985,13301948.739118993
2025-02-11 00:00:00 UTC,2809.1112324944274,1270405577.6082785,9433638.362388786
2025-02-12 00:00:00 UTC,2748.0287569165457,1252235493.6395998,7202797.746710187
2025-02-13 00:00:00 UTC,2891.469763519474,1315175445.718321,18622384.428265028
2025-02-14 00:00:00 UTC,2827.6642586746075,1244990219.7002828,8493375.26695011
2025-02-15 00:00:00 UTC,2877.2296055589895,1271536416.1358755,13639679.537839483
2025-02-16 00:00:00 UTC,2844.985497354831,1257110209.0668695,5606934.146175379
2025-02-17 00:00:00 UTC,2812.1408455107694,1240195817.1561236,4566029.719365369
2025-02-18 00:00:00 UTC,2900.2603105106177,1273121423.0266936,30106886.018811088
2025-02-19 00:00:00 UTC,2821.375545544454,1237575485.2801518,8449373.550371958
2025-02-20 00:00:00 UTC,2871.2865724740186,1253610461.08531,7451713.150890403
2025-02-21 00:00:00 UTC,2895.2382781706256,1261668982.1860378,7385334.361760431
2025-02-22 00:00:00 UTC,2797.5630261459587,1218362092.8094406,129957524.7580814
2025-02-23 00:00:00 UTC,2921.147217943518,1270820928.392915,40048902.720231794
2025-02-24 00:00:00 UTC,2987.179303792461,1296648405.664778,15179882.016497508
2025-02-25 00:00:00 UTC,2649.5658304721255,1141751539.4837575,21479364.591933183
2025-02-26 00:00:00 UTC,2639.4837319080953,1141086574.460283,16590561.351226326
2025-02-27 00:00:00 UTC,2459.36051683663,1062456673.3701481,13968257.06233046
2025-02-28 00:00:00 UTC,2436.304649297759,1049258808.5808281,7359737.022399695
2025-03-01 00:00:00 UTC,2353.8907728498734,1015452515.5871366,10515861.564796569
2025-03-02 00:00:00 UTC,2336.6190475501603,1006855934.8224459,14041970.826376557
2025-03-03 00:00:00 UTC,2663.4063351713976,1143582742.992044,38070487.123385556
2025-03-04 00:00:00 UTC,2270.75348477412,976437815.4780142,15609116.767192971
2025-03-05 00:00:00 UTC,2302.811634024779,987051217.8545519,14988895.157620942
2025-03-06 00:00:00 UTC,2374.881716472492,1012060810.4082556,10194847.007470552
2025-03-07 00:00:00 UTC,2332.695295251246,994161243.5737466,13626599.666509492
2025-03-08 00:00:00 UTC,2260.3445295392753,962589071.0599055,19004055.74977001
2025-03-09 00:00:00 UTC,2323.7569963868177,988507059.1711749,5165465.528787985
2025-03-10 00:00:00 UTC,2133.150409829651,907671990.655322,6643076.959481463
2025-03-11 00:00:00 UTC,1992.5870331700967,749087074.6535965,10641742.815684268
2025-03-12 00:00:00 UTC,2035.5625515517222,765593071.4116511,10282361.282922378
2025-03-13 00:00:00 UTC,2018.8118667396138,758484153.0826288,10355536.067601945
2025-03-14 00:00:00 UTC,1976.3292708873462,741604530.9964713,9130480.729676608
2025-03-15 00:00:00 UTC,2027.9178164062066,761080523.0268319,6207389.103048777
2025-03-16 00:00:00 UTC,2054.201749463352,770264333.7803952,6728533.158754646
2025-03-17 00:00:00 UTC,1999.7104256626144,750301379.342788,3193504.5869430383
2025-03-18 00:00:00 UTC,2043.8649661795016,770048044.9097809,4144485.623961801
2025-03-19 00:00:00 UTC,2050.251321770616,772179571.7895691,4424300.250804219
2025-03-20 00:00:00 UTC,2184.409823940904,823009574.226949,10317818.110453473
2025-03-21 00:00:00 UTC,2096.066386681059,790024758.2555814,3687400.7385734823
2025-03-22 00:00:00 UTC,2086.4838371973397,774683947.6096888,3534024.853021237
2025-03-23 00:00:00 UTC,2099.523582515691,779480862.9207695,3312377.3017456257
2025-03-24 00:00:00 UTC,2118.280338396764,788024764.488091,3691485.7398786508
2025-03-25 00:00:00 UTC,2205.802089842366,816543860.2490582,8021316.379505925
2025-03-26 00:00:00 UTC,2193.97441528827,814255752.9266944,3101855.70800255
2025-03-27 00:00:00 UTC,2129.4794370712584,789545862.1679822,2266640.659208759
2025-03-28 00:00:00 UTC,2123.421165833556,787120643.1424265,1122155.0827681778
2025-03-29 00:00:00 UTC,2012.7580095008661,746126223.3236288,2669896.679324526
2025-03-30 00:00:00 UTC,1941.7882356661435,719692672.6214682,1737051.1836812366
2025-03-31 00:00:00 UTC,1915.2841981183615,710046904.3369541,1734442.867245603
2025-04-01 00:00:00 UTC,1936.524054499874,708407323.5742681,1464235.9047727974
2025-04-02 00:00:00 UTC,2027.2413772930076,742775879.0341513,1663542.814933394
2025-04-03 00:00:00 UTC,1907.3640753558354,698355079.0559428,1862750.1923883862
2025-04-04 00:00:00 UTC,1927.3685584042764,706072414.3820306,1942421.1692796731
2025-04-05 00:00:00 UTC,1927.9061360380294,706205286.9204452,3012824.685202134
2025-04-06 00:00:00 UTC,1909.9454625604606,703874161.7675953,3862931.512922884
2025-04-07 00:00:00 UTC,1670.844389340223,613300994.0651498,4818594.195657757
2025-04-08 00:00:00 UTC,1652.0146156684175,608134538.3171394,5855797.0988290915
2025-04-09 00:00:00 UTC,1561.2276454732057,572129939.476623,3215307.119125227
2025-04-10 00:00:00 UTC,1768.9205287972904,647873415.0685718,2367219.0373485805
2025-04-11 00:00:00 UTC,1618.701102827332,593917352.8914971,2185368.797837104
2025-04-12 00:00:00 UTC,1667.6461077232877,610589974.231523,1348459.878975901
2025-04-13 00:00:00 UTC,1748.7584044586233,640774898.9565978,986723.5841104789
2025-04-14 00:00:00 UTC,1698.7500751918465,623941083.5846549,1672453.0725664073
2025-04-15 00:00:00 UTC,1723.4618876083803,632566380.5530237,4698269.80388254
2025-04-16 00:00:00 UTC,1688.0640476561587,620179616.6161172,1547559.2698215959
2025-04-17 00:00:00 UTC,1677.3353892483315,616012090.5015554,1641804.3791401284
2025-04-18 00:00:00 UTC,1682.4411999206548,618174985.0807774,1357343.220494405
2025-04-19 00:00:00 UTC,1690.4431156409032,619632519.9275973,524337.2532136345
2025-04-20 00:00:00 UTC,1715.5323155804183,629345916.2673101,546767.2473877812
2025-04-21 00:00:00 UTC,1686.4028051476262,618259732.0812579,557199.976911032
2025-04-22 00:00:00 UTC,1679.101525181555,615994587.9207426,2251381.2719238284
2025-04-23 00:00:00 UTC,1868.5114454649183,689775446.1869382,3304475.071805555
2025-04-24 00:00:00 UTC,1909.2786844437778,709551683.0837262,4142456.368061306
2025-04-25 00:00:00 UTC,1880.8809743121133,691139968.1566105,2278336.9210216496
2025-04-26 00:00:00 UTC,1901.3537436009694,698897949.2396346,2038027.9304518276
2025-04-27 00:00:00 UTC,1938.3855913860682,712071437.0977827,2633122.366793929
2025-04-28 00:00:00 UTC,1908.4456137284885,700122763.0800651,2255154.8766226317
2025-04-29 00:00:00 UTC,1915.02330336696,680241043.7245696,5922934.870455895
2025-04-30 00:00:00 UTC,1911.0662511801377,678963745.2000047,1654236.0167700134
2025-05-01 00:00:00 UTC,1908.4141167923392,678876609.7030036,1579016.7846336279
2025-05-02 00:00:00 UTC,1956.9411234606348,694561158.3551272,1606422.3673040029
2025-05-03 00:00:00 UTC,1959.858581658291,695590211.3048446,1183413.9684187588
2025-05-04 00:00:00 UTC,1950.8916938554958,692695068.286565,447897.8964136342
2025-05-05 00:00:00 UTC,1923.5732491102692,682597954.59501,631500.6412225686
2025-05-06 00:00:00 UTC,1938.9760189231254,687060005.0041717,1155487.6607233037
2025-05-07 00:00:00 UTC,1935.330078027729,687092717.4869678,1250890.009174808
2025-05-08 00:00:00 UTC,1929.6942741581786,685041122.094396,1720358.5255018722
2025-05-09 00:00:00 UTC,2342.631812659991,832314167.1385418,6702114.764453116
2025-05-10 00:00:00 UTC,2493.218428240848,885529246.083594,12551423.82483133
2025-05-11 00:00:00 UTC,2761.214287685608,966855747.376993,7598784.0190582825
2025-05-12 00:00:00 UTC,2671.2795493264935,937203340.2859141,2722948.204029039
2025-05-13 00:00:00 UTC,2653.2479968728726,932047925.171775,3732913.673027603
2025-05-14 00:00:00 UTC,2846.2336620996875,997134103.4730145,6623332.107371007
2025-05-15 00:00:00 UTC,2763.710928220748,967268762.175576,3503229.8373196246
2025-05-16 00:00:00 UTC,2709.391858135458,947529300.1868558,4420405.039582935
2025-05-17 00:00:00 UTC,2713.8973509160924,948686549.4475892,3708179.489591689
2025-05-18 00:00:00 UTC,2638.4077671092796,920570138.4393042,1511335.2491444822
2025-05-19 00:00:00 UTC,2620.3940704966253,913201303.3541634,3591309.0248832097
2025-05-20 00:00:00 UTC,2688.995819120312,939789121.5655968,3133245.4905360425
2025-05-21 00:00:00 UTC,2691.2541357620803,927669413.038402,2554580.5181901003
2025-05-22 00:00:00 UTC,2733.5591538804065,940595943.7064164,3315564.111315602
2025-05-23 00:00:00 UTC,2836.971189709933,977173705.1969084,2362966.1566971154
2025-05-24 00:00:00 UTC,2695.3601305165785,927324832.614751,2571032.0429571583
2025-05-25 00:00:00 UTC,2696.313048966462,928114256.7535844,740879.220909406
2025-05-26 00:00:00 UTC,2712.9535492950467,934161511.4470237,849215.062620937
2025-05-27 00:00:00 UTC,2728.3496658494223,937191856.785225,519238.0822384155
2025-05-28 00:00:00 UTC,2840.300390270348,975182728.9441451,1957749.7384804974
2025-05-29 00:00:00 UTC,2850.5137563151816,979008872.3399439,1571547.1095504938
2025-05-30 00:00:00 UTC,2806.890425755913,964512169.6109425,1958560.267959892
2025-05-31 00:00:00 UTC,2695.4877167570276,927082827.002957,2290999.9988334747
2025-06-01 00:00:00 UTC,2703.251110696628,928876972.5636171,786487.2485297053
2025-06-02 00:00:00 UTC,2712.268106511336,932564610.2253737,763734.1959619181
2025-06-03 00:00:00 UTC,2775.9088920645954,954453417.1577687,1188280.4679645873
2025-06-04 00:00:00 UTC,2768.5908352465517,951962596.6395117,1198174.8062680387
2025-06-05 00:00:00 UTC,2780.2981121144167,954607265.0818142,985552.8826534369
2025-06-06 00:00:00 UTC,2587.614117294398,889206559.1728605,2291769.91170097
2025-06-07 00:00:00 UTC,2653.946162404843,912079506.6253532,1220398.0657516657
2025-06-08 00:00:00 UTC,2688.3226623070022,918772172.8884624,641916.1052858493
2025-06-09 00:00:00 UTC,2677.885460068009,916249914.5070013,258452.53251898946
2025-06-10 00:00:00 UTC,2855.314745954001,977634800.3192936,1476238.4614730156
2025-06-11 00:00:00 UTC,2999.1988597014442,1042690446.0725958,15371707.55122629
2025-06-12 00:00:00 UTC,2964.574132879605,1032738687.5541224,1564175.447497829
2025-06-13 00:00:00 UTC,2819.4540721162634,983987186.4640442,1994889.3016874627
2025-06-14 00:00:00 UTC,2747.6997472539606,957873072.4836628,4548927.919977473
2025-06-15 00:00:00 UTC,2707.3917943933116,942890629.6464344,820489.7817866999
2025-06-16 00:00:00 UTC,2723.5140706127527,950339842.3019124,1505091.0046517293
2025-06-17 00:00:00 UTC,2738.626410493054,955963603.7161733,3359584.0425591543
2025-06-18 00:00:00 UTC,2686.426324033155,934831828.5902883,2189516.6990939924
2025-06-19 00:00:00 UTC,2692.9193926361004,942130322.1303229,1016847.4127716944
2025-06-20 00:00:00 UTC,2695.2594080685094,933272398.6825649,649432.6917656944
2025-06-21 00:00:00 UTC,2572.2085475718277,888792177.4861671,2554625.035815275
2025-06-22 00:00:00 UTC,2424.445053279003,837739846.1110682,1745908.7509350483
2025-06-23 00:00:00 UTC,2376.9605824770047,826276906.8248031,5373124.904259733
2025-06-24 00:00:00 UTC,2586.22282287096,899984891.3978584,3284241.570407227
2025-06-25 00:00:00 UTC,2614.5543509395366,913729347.2299685,1681222.4231643912
2025-06-26 00:00:00 UTC,2580.83096454676,904109409.5766351,1277652.6099115638
2025-06-27 00:00:00 UTC,2584.0665038252473,904019831.4710392,1976879.7286209892
2025-06-28 00:00:00 UTC,2587.669558210733,903574874.3536924,853373.6922602068
2025-06-29 00:00:00 UTC,2604.7233307512342,911897146.4394867,4268983.464754708
2025-06-30 00:00:00 UTC,2675.9339801961205,939812530.3961822,502993.45030202676
2025-07-01 00:00:00 UTC,2658.1560047074786,936742851.1627702,8235285.896178906
2025-07-02 00:00:00 UTC,2572.224325705231,907736181.1944622,1870081.7554044893
2025-07-03 00:00:00 UTC,2753.7222967412204,979901406.9946952,2139365.769490621
2025-07-04 00:00:00 UTC,2778.9483414902907,987302880.158884,1406008.62678183
2025-07-05 00:00:00 UTC,2682.637870996999,953606588.1143095,1580670.9233913813
2025-07-06 00:00:00 UTC,2689.12061147252,955254002.3034564,675602.5892299468
2025-07-07 00:00:00 UTC,2748.697966959669,976376554.0493867,946326.8494274501
2025-07-08 00:00:00 UTC,2720.196719536914,967471863.9945526,691036.9899909279
2025-07-09 00:00:00 UTC,2790.316677614912,1014414068.583378,980925.1056205446
2025-07-10 00:00:00 UTC,2953.14640960774,1056844097.418085,2087842.1751091678
2025-07-11 00:00:00 UTC,3156.37609027861,1125462974.6532528,3085583.058824702
2025-07-12 00:00:00 UTC,3171.8479972635437,1125497347.593155,2472998.889948106
2025-07-13 00:00:00 UTC,3144.472451760595,1113912684.9325845,883910.2750135807
2025-07-14 00:00:00 UTC,3181.2976536774813,1126244010.7941122,1820342.611429302
2025-07-15 00:00:00 UTC,3233.035868690511,1141479700.6124341,2176159.27975322
2025-07-16 00:00:00 UTC,3348.9153530577946,1182172624.0169718,2564342.8160218797
2025-07-17 00:00:00 UTC,3603.7469901220848,1253801627.6270168,4688606.984724357
2025-07-18 00:00:00 UTC,3718.139731330271,1297014536.5774443,3287202.626686895
2025-07-19 00:00:00 UTC,3798.8487681303272,1318599843.3800192,3138939.958322023
2025-07-20 00:00:00 UTC,3836.562914223653,1328760327.9616127,1242109.25577893
2025-07-21 00:00:00 UTC,4012.9930727277183,1381242586.21232,2501037.020338494
2025-07-22 00:00:00 UTC,4029.284869375863,1380044289.007502,2664623.053158838
2025-07-23 00:00:00 UTC,4011.945339956615,1390229529.4749634,3251780.8028874914
2025-07-24 00:00:00 UTC,3870.988218248831,1340032593.4960303,1739184.7593821103
2025-07-25 00:00:00 UTC,3961.6725760088007,1377874265.104896,2004805.191107701
2025-07-26 00:00:00 UTC,3984.28657627318,1381436131.2581818,4964716.29411919
2025-07-27 00:00:00 UTC,4013.219992754651,1392286231.0884647,2094356.0982746643
2025-07-28 00:00:00 UTC,4134.831785993509,1431314543.516573,1755831.7470349742
2025-07-29 00:00:00 UTC,4049.4669007841007,1397574159.6413417,2297049.2304067533
2025-07-30 00:00:00 UTC,4052.1052258869936,1396926309.7417543,7687606.132367862
2025-07-31 00:00:00 UTC,4067.4235186463366,1399000351.6762466,3729717.3225482474
2025-08-01 00:00:00 UTC,3963.0525161229807,1339195814.6680894,3186235.4295904706
2025-08-02 00:00:00 UTC,3738.9523710554035,1263830787.9650998,4627498.5336065255
2025-08-03 00:00:00 UTC,3632.210638623179,1232216144.0979855,1505271.5442537093
2025-08-04 00:00:00 UTC,3749.746150461186,1270353567.9719338,1172419.0255795373
2025-08-05 00:00:00 UTC,3969.424483536181,1341107930.5139315,2530579.2833835185
2025-08-06 00:00:00 UTC,3864.4649467037566,1308319613.5289774,2349518.839949001
2025-08-07 00:00:00 UTC,3940.0496794411697,1334450947.5308156,1434133.0515022983
2025-08-08 00:00:00 UTC,4171.017726467355,1411455586.408393,4705813.502058644
2025-08-09 00:00:00 UTC,4283.860626795105,1454341429.3087637,5166829.922219412
2025-08-10 00:00:00 UTC,4560.707643962279,1545600214.8103583,9992288.838637061
2025-08-11 00:00:00 UTC,4531.675752722817,1519085549.476576,4325455.228427155
2025-08-12 00:00:00 UTC,4513.634647603255,1512373026.8436594,3857360.7138606296
2025-08-13 00:00:00 UTC,4892.354196071623,1639132392.9711618,6234213.4691328695
2025-08-14 00:00:00 UTC,5085.284722516967,1706717374.7322946,15078600.016090997
2025-08-15 00:00:00 UTC,4866.394255814995,1634026842.5868409,13978518.25816004
2025-08-16 00:00:00 UTC,4740.239715446198,1540998450.1964445,5268885.5023092115
2025-08-17 00:00:00 UTC,4742.810536542255,1416906037.2571557,2227128.0550677376
2025-08-18 00:00:00 UTC,4798.140025790684,1433144156.5370016,4379392.793873306
2025-08-19 00:00:00 UTC,4602.82975292058,1306409016.6697845,5693730.329215662
2025-08-20 00:00:00 UTC,4362.3706864833675,1241725941.293984,6886144.692803529
2025-08-21 00:00:00 UTC,4634.116733854382,1298691614.755848,5876187.804937073
2025-08-22 00:00:00 UTC,4528.51684121021,1264365269.185838,2705595.270384784
2025-08-23 00:00:00 UTC,5181.057227984661,1450699751.6770856,14052511.170935396
2025-08-24 00:00:00 UTC,5121.9257303862405,1429467389.8833408,4280534.915659647
2025-08-25 00:00:00 UTC,5118.1093200870955,1429935279.971029,7104706.358742816
2025-08-26 00:00:00 UTC,4684.357787685372,1308946655.133257,9421419.226170711
2025-08-27 00:00:00 UTC,4922.891997943824,1373365388.4694035,4844416.964487741
2025-08-28 00:00:00 UTC,4827.82026908451,1348487412.9849954,3669579.516247867
2025-08-29 00:00:00 UTC,4836.142766624468,1346116320.820989,2245689.2966956487
2025-08-30 00:00:00 UTC,4664.173179383554,1302253970.1053126,3475331.665446189
2025-08-31 00:00:00 UTC,4680.316944716486,1308827333.32859,1591081.8784679554
2025-09-01 00:00:00 UTC,4716.307931608206,1318715684.3030188,2003590.4598016662
2025-09-02 00:00:00 UTC,4623.311067721828,1267402257.815717,3058254.547941542
2025-09-03 00:00:00 UTC,4622.180725228388,1267783066.6937304,2782280.294009969
2025-09-04 00:00:00 UTC,4781.703041851527,1281144193.762767,47338050.9104336
2025-09-05 00:00:00 UTC,4641.720877798694,1241001260.4524555,3013471.568280418
2025-09-06 00:00:00 UTC,4624.65362847405,1237391305.747961,3186700.321669406
2025-09-07 00:00:00 UTC,4582.1401013323575,1225985454.9862454,1029020.4038971807
2025-09-08 00:00:00 UTC,4614.748807024408,1239381910.6975942,2421035.107106068
2025-09-09 00:00:00 UTC,4623.388203004026,1233797872.1405787,2852168.867231306
2025-09-10 00:00:00 UTC,4635.87295501324,1241978826.5834942,1177638.7157216012
2025-09-11 00:00:00 UTC,4654.790891706987,1249068402.5593164,2842908.536316707
2025-09-12 00:00:00 UTC,4765.711281944067,1278617605.992428,2267057.2524234317
2025-09-13 00:00:00 UTC,5048.272021515907,1346294052.8910906,6044972.478284836
2025-09-14 00:00:00 UTC,4970.9955354584345,1325889502.211309,2283683.851781809
2025-09-15 00:00:00 UTC,4936.349768725311,1312027325.4979403,1046936.8373681136
2025-09-16 00:00:00 UTC,4838.022523887876,1189180239.8849294,4041102.1707610474
2025-09-17 00:00:00 UTC,4833.657862007606,1187931934.3625822,2635031.9742151513
2025-09-18 00:00:00 UTC,4934.751489536131,1211790928.8810241,5462408.318995016
2025-09-19 00:00:00 UTC,4922.85198697804,1209869567.7747889,2265662.289836819
2025-09-20 00:00:00 UTC,4798.8077527774585,1178682011.554994,2933211.980972977
2025-09-21 00:00:00 UTC,4812.495543328608,1183208906.5967367,911245.6673385648
2025-09-22 00:00:00 UTC,4777.896100749673,1172228902.6949265,919404.0125788429
2025-09-23 00:00:00 UTC,4511.30556951056,1086449957.2369268,3328501.220059866
2025-09-24 00:00:00 UTC,4467.777823717342,1075202014.4971359,1480687.683048588
2025-09-25 00:00:00 UTC,4457.622397069517,1071970286.220053,1622816.3932296007
2025-09-26 00:00:00 UTC,4155.043843730358,996013145.1064465,3558993.4875051007
2025-09-27 00:00:00 UTC,4342.210505124863,1042195785.1800686,2176491.5315166577
2025-09-28 00:00:00 UTC,4319.602930724822,1036613966.2788752,1133080.2996448476
2025-09-29 00:00:00 UTC,4448.054263481418,1065681599.9960057,1204508.1110467322
2025-09-30 00:00:00 UTC,4533.379952696153,1081691110.5368946,1730385.0019651598
2025-10-01 00:00:00 UTC,4460.415671513527,1063844889.5348129,1465354.6386549089
2025-10-02 00:00:00 UTC,4674.816450050022,1115713645.5185542,1667196.4712870244
